rank,category,racename,race_id,rider_name,rider_id,points,jpp,date,ploegleider
4,1.WT2,Gent - Wevelgem,41062,FRISON Frederik,20643,0.5,20,niet verkocht
5,1.WT2,Gent - Wevelgem,41062,PEDERSEN Mads,21992,0.2,18,Harry
6,1.WT2,Gent - Wevelgem,41062,BJERG Mikkel,26388,0,16,Kees
7,1.WT2,Gent - Wevelgem,41062,RENARD Alexis,29969,0,14,niet verkocht
8,1.WT2,Gent - Wevelgem,41062,KOOIJ Olav,30643,0,12,Albert
9,1.WT2,Gent - Wevelgem,41062,VAN POPPEL Danny,19242,0,10,Jan
10,1.WT2,Gent - Wevelgem,41062,MCLAY Daniel,18498,0,8,niet verkocht
1,2.WT1s,"Volta a Catalunya, Stage 7 : Barcelona - Barcelona",41140,EVENEPOEL Remco,28377,1,0,Roy
1,2.WT2r,"Volta a Catalunya, Points classification",41142,ROGLIC Primoz,20719,0.0,0,Bram
1,2.WT2r,"Volta a Catalunya, Mountains classification",41143,EVENEPOEL Remco,28377,0.0,0,Roy
1,1.PS,GP Industria & Artigianato - Larciano,41065,HEALY Ben,28846,4,50,niet verkocht
2,1.PS,GP Industria & Artigianato - Larciano,41065,GEBREIGZABHIER Amanuel Werkilul,21482,1,35,niet verkocht
3,1.PS,GP Industria & Artigianato - Larciano,41065,STEWART Mark,23644,0.5,25,niet verkocht
4,1.PS,GP Industria & Artigianato - Larciano,41065,TESFATSION Natnael Ocbit,28234,0,20,Kaspar
5,1.PS,GP Industria & Artigianato - Larciano,41065,ULISSI Diego,10023,0,18,Paul
6,1.PS,GP Industria & Artigianato - Larciano,41065,GROSSSCHARTNER Felix,19548,0,16,Albert
7,1.PS,GP Industria & Artigianato - Larciano,41065,TIZZA Marco,19237,0,14,niet verkocht
8,1.PS,GP Industria & Artigianato - Larciano,41065,GALLOPIN Tony,7838,0,12,niet verkocht
9,1.PS,GP Industria & Artigianato - Larciano,41065,SCARONI Christian,27002,0,10,niet verkocht
10,1.PS,GP Industria & Artigianato - Larciano,41065,STEINHAUSER Georg,30721,0,8,niet verkocht
1,1.1,La Roue Tourangelle,41066,TOWNSEND Rory,25102,2,0,niet verkocht
2,1.1,La Roue Tourangelle,41066,THIJSSEN Gerben,27085,0.3,0,Albert
3,1.1,La Roue Tourangelle,41066,BARBIER Pierre,25501,0.1,0,niet verkocht
1,NC5,National Championships Argentina () R.R.,41299,DURAN Alejandro Antonio,22729,1,0,niet verkocht
1,NC5,National Championships Chile () R.R.,41297,LIRA EGUIGUREN Manuel Jose,32631,1,0,niet verkocht
1,2.WT1s,"Volta a Catalunya, Stage 6 : Martorell - Molins de Rei",41139,GROVES Kaden,26637,1,0,Vel
1,2.1,"Settimana Coppi e Bartali, General classification",41149,SCHMID Mauro,29214,2,0,Jan
2,2.1,"Settimana Coppi e Bartali, General classification",41149,SHAW James,24546,0.3,0,niet verkocht
3,2.1,"Settimana Coppi e Bartali, General classification",41149,HEALY Ben,28846,0.1,0,niet verkocht
1,2.1s,"Settimana Coppi e Bartali, Stage 5 : Carpi - Carpi I.T.T.",41148,CAVAGNA Rémi,22910,0.2,0,Harry
1,1.WT2,E3 Harelbeke,41060,VAN AERT Wout,20730,10,50,Frank
2,1.WT2,E3 Harelbeke,41060,VAN DER POEL Mathieu,21971,3,35,Vel
3,1.WT2,E3 Harelbeke,41060,POGACAR Tadej,26526,1,25,Kees
4,1.WT2,E3 Harelbeke,41060,JORGENSON Matteo,28057,0.5,20,Albert
5,1.WT2,E3 Harelbeke,41060,GARCIA CORTINA Ivan,23497,0.2,18,PB
6,1.WT2,E3 Harelbeke,41060,KÜNG Stefan,20960,0,16,PB
7,1.WT2,E3 Harelbeke,41060,MOHORIC Matej,21145,0,14,Frank
8,1.WT2,E3 Harelbeke,41060,MADOUAS Valentin,24758,0,12,PB
9,1.WT2,E3 Harelbeke,41060,ANDERSEN Søren Kragh,20793,0,10,Vel
10,1.WT2,E3 Harelbeke,41060,GANNA Filippo,24057,0,8,Jan
1,2.WT1s,"Volta a Catalunya, Stage 5 : Tortosa - Lo Port (prov.)",41138,ROGLIC Primoz,20719,1,0,Bram
1,2.1s,"Settimana Coppi e Bartali, Stage 4 : Fiorano Modenese - Fiorano Modenese",41147,GUERIN Alexis,20155,0.2,0,niet verkocht
1,2.WT1s,"Volta a Catalunya, Stage 4 : Llívia - Sabadell (prov.)",41137,GROVES Kaden,26637,1,0,Vel
1,2.1s,"Settimana Coppi e Bartali, Stage 3 : Forli - Forli (prov.)",41146,HEALY Ben,28846,0.2,0,niet verkocht
1,1.WT3,Classic Brugge - De Panne,41059,PHILIPSEN Jasper,26392,5,50,Nicky
2,1.WT3,Classic Brugge - De Panne,41059,KOOIJ Olav,30643,2,35,Albert
3,1.WT3,Classic Brugge - De Panne,41059,LAMPAERT Yves,19941,1,25,Harry
4,1.WT3,Classic Brugge - De Panne,41059,FRISON Frederik,20643,0,20,niet verkocht
5,1.WT3,Classic Brugge - De Panne,41059,JAKOBSEN Fabio,23426,0,18,Kaspar
6,1.WT3,Classic Brugge - De Panne,41059,RICKAERT Jonas,21374,0,16,niet verkocht
7,1.WT3,Classic Brugge - De Panne,41059,BEULLENS Cédric,25580,0,14,niet verkocht
8,1.WT3,Classic Brugge - De Panne,41059,EDVARDSEN-FREDHEIM Stian,32797,0,12,niet verkocht
9,1.WT3,Classic Brugge - De Panne,41059,MOLANO BENAVIDES Juan Sebastian,23463,0,10,PB
10,1.WT3,Classic Brugge - De Panne,41059,VAN DEN BERG Marijn,27674,0,8,niet verkocht
1,2.WT1s,"Volta a Catalunya, Stage 3 : Olost - La Molina (prov.)",41136,EVENEPOEL Remco,28377,1,0,Roy
1,2.1s,"Settimana Coppi e Bartali, Stage 2 : Riccione - Longiano (prov.)",41145,QUINN Sean,29331,0.2,0,niet verkocht
1,2.WT1s,"Volta a Catalunya, Stage 2 : Mataró - Vallter (prov.)",41135,CICCONE Giulio,21812,1,0,Nicky
1,2.1s,"Settimana Coppi e Bartali, Stage 1 : Riccione - Riccione (prov.)",41144,CAVAGNA Rémi,22910,0.2,0,Harry
1,2.WT1s,"Volta a Catalunya, Stage 1 : Sant Feliu de Guíxols - Sant Feliu de Guíxols (prov.)",41134,ROGLIC Primoz,20719,1,0,Bram
1,1.1,Per Sempre Alfredo,41054,ENGELHARDT Felix,29297,2,0,niet verkocht
2,1.1,Per Sempre Alfredo,41054,STEWART Mark,23644,0.3,0,niet verkocht
3,1.1,Per Sempre Alfredo,41054,FOLDAGER Anders,31400,0.1,0,niet verkocht
1,1.1,GP Cholet - Pays de Loire,41055,PITHIE Laurence,31638,2,0,niet verkocht
2,1.1,GP Cholet - Pays de Loire,41055,PEREZ Anthony,17632,0.3,0,niet verkocht
3,1.1,GP Cholet - Pays de Loire,41055,MANZIN Lorrenzo,21343,0.1,0,niet verkocht
1,1.WT1,Milano - Sanremo,41053,VAN DER POEL Mathieu,21971,15,50,Vel
2,1.WT1,Milano - Sanremo,41053,GANNA Filippo,24057,3,35,Jan
3,1.WT1,Milano - Sanremo,41053,VAN AERT Wout,20730,2,25,Frank
4,1.WT1,Milano - Sanremo,41053,POGACAR Tadej,26526,1,20,Kees
5,1.WT1,Milano - Sanremo,41053,ANDERSEN Søren Kragh,20793,0.5,18,Vel
6,1.WT1,Milano - Sanremo,41053,PEDERSEN Mads,21992,0,16,Harry
7,1.WT1,Milano - Sanremo,41053,POWLESS Neilson,24902,0,14,Harry
8,1.WT1,Milano - Sanremo,41053,MOHORIC Matej,21145,0,12,Frank
9,1.WT1,Milano - Sanremo,41053,TURGIS Anthony,21312,0,10,Vel
10,1.WT1,Milano - Sanremo,41053,STUYVEN Jasper,18233,0,8,PB
1,1.1,Classic Loire Atlantique,41052,ZINGLE Axel,31263,2,0,Paul
2,1.1,Classic Loire Atlantique,41052,PITHIE Laurence,31638,0.3,0,niet verkocht
3,1.1,Classic Loire Atlantique,41052,ZIJLAARD Maikel,27649,0.1,0,niet verkocht
1,NC5,National Championships Qatar (Al Thakira) R.R.,41294,ELBOURDAINY Ahmed Bassam,12959,1,0,niet verkocht
1,1.PS,Bredene Koksijde Classic,41050,THIJSSEN Gerben,27085,4,50,Albert
2,1.PS,Bredene Koksijde Classic,41050,ACKERMANN Pascal,20917,1,35,Vel
3,1.PS,Bredene Koksijde Classic,41050,WELSFORD Samuel,23517,0.5,25,PB
4,1.PS,Bredene Koksijde Classic,41050,TAMINIAUX Lionel,23416,0,20,niet verkocht
5,1.PS,Bredene Koksijde Classic,41050,MARECZKO Jakub,22713,0,18,Harry
6,1.PS,Bredene Koksijde Classic,41050,SELIG Rüdiger,10954,0,16,niet verkocht
7,1.PS,Bredene Koksijde Classic,41050,MOLANO BENAVIDES Juan Sebastian,23463,0,14,PB
8,1.PS,Bredene Koksijde Classic,41050,FLYNN Sean,29931,0,12,niet verkocht
9,1.PS,Bredene Koksijde Classic,41050,HALVORSEN Kristoffer,23425,0,10,niet verkocht
10,1.PS,Bredene Koksijde Classic,41050,THEUNS Edward,16697,0,8,Harry
1,1.PS,GP de Denain - Porte du Hainaut,41048,MOLANO BENAVIDES Juan Sebastian,23463,4,50,PB
2,1.PS,GP de Denain - Porte du Hainaut,41048,VAN DIJKE Tim,30642,1,35,niet verkocht
3,1.PS,GP de Denain - Porte du Hainaut,41048,KIELICH Timo,28189,0.5,25,niet verkocht
4,1.PS,GP de Denain - Porte du Hainaut,41048,BOASSON HAGEN Edvald,4377,0,20,Bram
5,1.PS,GP de Denain - Porte du Hainaut,41048,BJERG Mikkel,26388,0,18,Kees
6,1.PS,GP de Denain - Porte du Hainaut,41048,WATSON Samuel,32161,0,16,niet verkocht
7,1.PS,GP de Denain - Porte du Hainaut,41048,MENTEN Milan,24180,0,14,niet verkocht
8,1.PS,GP de Denain - Porte du Hainaut,41048,VAN DER HOORN Taco,19897,0,12,Nicky
9,1.PS,GP de Denain - Porte du Hainaut,41048,GACHIGNARD Thomas,32640,0,10,niet verkocht
10,1.PS,GP de Denain - Porte du Hainaut,41048,LAPEIRA Paul,30615,0,8,niet verkocht
1,2.1,"Tour de Taiwan, General classification",41119,MEIJERS Jeroen,21376,2,0,niet verkocht
2,2.1,"Tour de Taiwan, General classification",41119,LOPEZ CARAVACA Jordi,31278,0.3,0,niet verkocht
3,2.1,"Tour de Taiwan, General classification",41119,PRADES REVERTER Benjami,8745,0.1,0,niet verkocht
1,2.1s,"Tour de Taiwan, Stage 5 : Kaohsiung - Kaohsiung",41118,ZANONCELLO Enrico,28364,0.2,0,niet verkocht
1,1.PS,Nokere Koerse,41047,MERLIER Tim,17988,4,50,Wijnand
2,1.PS,Nokere Koerse,41047,THEUNS Edward,16697,1,35,Harry
3,1.PS,Nokere Koerse,41047,MENTEN Milan,24180,0.5,25,niet verkocht
4,1.PS,Nokere Koerse,41047,KIELICH Timo,28189,0,20,niet verkocht
5,1.PS,Nokere Koerse,41047,ASKEY Lewis,30685,0,18,niet verkocht
6,1.PS,Nokere Koerse,41047,VANMARCKE Sep,7728,0,16,Jan
7,1.PS,Nokere Koerse,41047,BLOUWE Louis,29120,0,14,niet verkocht
8,1.PS,Nokere Koerse,41047,PITHIE Laurence,31638,0,12,niet verkocht
9,1.PS,Nokere Koerse,41047,NOPPE Christophe,22615,0,10,niet verkocht
10,1.PS,Nokere Koerse,41047,BAX Sjoerd,23306,0,8,PB
1,1.PS,Milano - Torino,41046,DE KLEIJN Arvid,22596,4,50,niet verkocht
2,1.PS,Milano - Torino,41046,GAVIRIA RENDON Fernando,20777,1,35,Albert
3,1.PS,Milano - Torino,41046,VAN UDEN Casper,30636,0.5,25,Jan
4,1.PS,Milano - Torino,41046,EINHORN Itamar,27315,0,20,niet verkocht
5,1.PS,Milano - Torino,41046,MOSCHETTI Matteo,27126,0,18,niet verkocht
6,1.PS,Milano - Torino,41046,BOUHANNI Nacer,16881,0,16,Paul
7,1.PS,Milano - Torino,41046,MEEUS Jordi,26421,0,14,Vel
8,1.PS,Milano - Torino,41046,VENDRAME Andrea,22170,0,12,niet verkocht
9,1.PS,Milano - Torino,41046,ABERASTURI IZAGA Jon,15286,0,10,niet verkocht
10,1.PS,Milano - Torino,41046,GROENEWEGEN Dylan,19238,0,8,Frank
1,2.1s,"Tour de Taiwan, Stage 4 : Nantou - Sun Moon Lake",41117,MEIJERS Jeroen,21376,0.2,0,niet verkocht
1,2.1s,"Tour de Taiwan, Stage 3 : Guangming - Taichung",41116,DE DECKER Tijl,33297,0.2,0,niet verkocht
1,2.1s,"Tour de Taiwan, Stage 2 : Taoyuan - Jiabonshan Park",41115,LOPEZ CARAVACA Jordi,31278,0.2,0,niet verkocht
1,2.WT1,"Tirreno - Adriatico, General classification",41095,ROGLIC Primoz,20719,10,50,Bram
2,2.WT1,"Tirreno - Adriatico, General classification",41095,ALMEIDA Joao Pedro Gonçalves,26482,3,35,Wijnand
3,2.WT1,"Tirreno - Adriatico, General classification",41095,GEOGHEGAN HART Tao,22018,1,25,Paul
4,2.WT1,"Tirreno - Adriatico, General classification",41095,KÄMNA Lennard,23427,0.5,20,Jan
5,2.WT1,"Tirreno - Adriatico, General classification",41095,CICCONE Giulio,21812,0.2,18,Nicky
6,2.WT1,"Tirreno - Adriatico, General classification",41095,MAS NICOLAU Enric,22794,0,16,PB
7,2.WT1,"Tirreno - Adriatico, General classification",41095,LANDA MEANA Mikel,14319,0,14,Harry
8,2.WT1,"Tirreno - Adriatico, General classification",41095,CARTHY Hugh,21014,0,12,Bram
9,2.WT1,"Tirreno - Adriatico, General classification",41095,VLASOV Aleksandr,24316,0,10,Harry
10,2.WT1,"Tirreno - Adriatico, General classification",41095,PINOT Thibaut,13080,0,8,Nicky
1,2.WT1,"Paris - Nice, General classification",41085,POGACAR Tadej,26526,10,50,Kees
2,2.WT1,"Paris - Nice, General classification",41085,GAUDU David,24255,3,35,Nicky
3,2.WT1,"Paris - Nice, General classification",41085,VINGEGAARD RASMUSSEN Jonas,25740,1,25,Arjan
4,2.WT1,"Paris - Nice, General classification",41085,YATES Simon,17893,0.5,20,PB
5,2.WT1,"Paris - Nice, General classification",41085,MÄDER Gino,26271,0.2,18,Bram
6,2.WT1,"Paris - Nice, General classification",41085,POWLESS Neilson,24902,0,16,Harry
7,2.WT1,"Paris - Nice, General classification",41085,BARDET Romain,13566,0,14,Jan
8,2.WT1,"Paris - Nice, General classification",41085,JORGENSON Matteo,28057,0,12,Albert
9,2.WT1,"Paris - Nice, General classification",41085,SIVAKOV Pavel,24934,0,10,Paul
10,2.WT1,"Paris - Nice, General classification",41085,HAIG Jack,21212,0,8,Paul
1,2.WT1s,"Tirreno - Adriatico, Stage 7 : San Benedetto del Tronto - San Benedetto del Tronto",41094,PHILIPSEN Jasper,26392,1,0,Nicky
1,2.WT1s,"Paris - Nice, Stage 8 : Nice - Nice",41084,POGACAR Tadej,26526,1,0,Kees
1,2.WT1r,"Tirreno - Adriatico, Mountains classification",41097,ROGLIC Primoz,20719,0.0,0,Bram
1,2.WT1r,"Tirreno - Adriatico, Points classification",41096,ROGLIC Primoz,20719,0.0,0,Bram
1,2.WT1r,"Paris - Nice, Points classification",41086,POGACAR Tadej,26526,0.0,0,Kees
1,2.WT1r,"Paris - Nice, Mountains classification",41087,GREGAARD WILSLY Jonas,23437,0.0,0,niet verkocht
1,1.1,Ronde van Drenthe,41044,HAGENES Per Strand,30442,2,0,niet verkocht
2,1.1,Ronde van Drenthe,41044,LUND ANDRESEN Tobias,31657,0.3,0,niet verkocht
3,1.1,Ronde van Drenthe,41044,DE VOS Adam,20291,0.1,0,niet verkocht
1,2.1s,"Tour de Taiwan, Stage 1 : Taipei - Taipei (prov.)",41114,EEFTING-BLOEM Roy,19243,0.2,0,niet verkocht
1,2.WT1s,"Paris - Nice, Stage 7 : Nice - Col de la Couillole",41083,POGACAR Tadej,26526,1,0,Kees
1,2.WT1s,"Tirreno - Adriatico, Stage 6 : Osimo Stazione - Osimo",41093,ROGLIC Primoz,20719,1,0,Bram
1,2.WT1s,"Paris - Nice, Stage 6 : Tourves - La Colle-sur-Loup",41082,no result,13543,1,0,niet verkocht
1,2.WT1s,"Tirreno - Adriatico, Stage 5 : Morro d'Oro - Sarnano-Sassotetto (prov.)",41092,ROGLIC Primoz,20719,1,0,Bram
1,2.WT1s,"Paris - Nice, Stage 5 : Saint-Symphorien-sur-Coise - Saint-Paul-Trois-Châteaux (prov.)",41081,KOOIJ Olav,30643,1,0,Albert
1,2.WT1s,"Tirreno - Adriatico, Stage 4 : Greccio - Tortoreto (prov.)",41091,ROGLIC Primoz,20719,1,0,Bram
1,2.WT1s,"Paris - Nice, Stage 4 : Saint-Amand-Montrond - La Loge des Gardes (prov.)",41080,POGACAR Tadej,26526,1,0,Kees
1,2.WT1s,"Tirreno - Adriatico, Stage 3 : Follonica - Foligno (prov.)",41090,PHILIPSEN Jasper,26392,1,0,Nicky
1,2.WT1s,"Tirreno - Adriatico, Stage 2 : Camaiore - Follonica (prov.)",41089,JAKOBSEN Fabio,23426,1,0,Kaspar
1,2.WT1s,"Tirreno - Adriatico, Stage 1 : Lido di Camaiore I.T.T. (prov.)",41088,GANNA Filippo,24057,1,0,Jan
1,2.WT1s,"Paris - Nice, Stage 2 : Bazainville - Fontainebleau (prov.)",41078,PEDERSEN Mads,21992,1,0,Harry
1,2.WT1s,"Paris - Nice, Stage 1 : La Verrière - La Verrière (prov.)",41077,MERLIER Tim,17988,1,0,Wijnand
1,1.1,GP Jean-Pierre Monseré,41042,THIJSSEN Gerben,27085,2,0,Albert
2,1.1,GP Jean-Pierre Monseré,41042,EWAN Caleb,19651,0.3,0,Paul
3,1.1,GP Jean-Pierre Monseré,41042,WELSFORD Samuel,23517,0.1,0,PB
1,1.WT2,Strade Bianche,41039,PIDCOCK Thomas,27708,10,50,Albert
2,1.WT2,Strade Bianche,41039,MADOUAS Valentin,24758,3,35,PB
3,1.WT2,Strade Bianche,41039,BENOOT Tiesj,21244,1,25,Paul
4,1.WT2,Strade Bianche,41039,COSTA Rui Alberto Faria,6807,0.5,20,niet verkocht
5,1.WT2,Strade Bianche,41039,VALTER Attila,27198,0.2,18,Kees
6,1.WT2,Strade Bianche,41039,MOHORIC Matej,21145,0,16,Frank
7,1.WT2,Strade Bianche,41039,BILBAO LOPEZ DE ARMENTIA Pello,17881,0,14,Jan
8,1.WT2,Strade Bianche,41039,GREGOIRE Romain,32766,0,12,niet verkocht
9,1.WT2,Strade Bianche,41039,FORMOLO Davide,18749,0,10,Nicky
10,1.WT2,Strade Bianche,41039,KRON Andreas Lorentz,26420,0,8,Paul
1,1.1,GP Criquielion,41037,WELSFORD Samuel,23517,2,0,PB
2,1.1,GP Criquielion,41037,MENTEN Milan,24180,0.3,0,niet verkocht
3,1.1,GP Criquielion,41037,HALVORSEN Kristoffer,23425,0.1,0,niet verkocht
1,NC5,National Championships United Arab Emirates (Kalba) R.R. (prov.),40932,ALMANSOORI Ahmed,19635,1,0,niet verkocht
1,1.PS,Trofeo Laigueglia,41034,PETERS Nans,22703,4,50,niet verkocht
2,1.PS,Trofeo Laigueglia,41034,VENDRAME Andrea,22170,1,35,niet verkocht
3,1.PS,Trofeo Laigueglia,41034,COVI Alessandro,28298,0.5,25,Jan
4,1.PS,Trofeo Laigueglia,41034,ROTA Lorenzo,21958,0,20,Paul
5,1.PS,Trofeo Laigueglia,41034,CHAMPOUSSIN Clément,27153,0,18,Jan
6,1.PS,Trofeo Laigueglia,41034,GREGOIRE Romain,32766,0,16,niet verkocht
7,1.PS,Trofeo Laigueglia,41034,CEPEDA ORTIZ Jefferson Alexander,26775,0,14,niet verkocht
8,1.PS,Trofeo Laigueglia,41034,COSNEFROY Benoît,24189,0,12,PB
9,1.PS,Trofeo Laigueglia,41034,ULISSI Diego,10023,0,10,Paul
10,1.PS,Trofeo Laigueglia,41034,ZIMMERMANN Georg,25165,0,8,niet verkocht
1,1.1,Le Samyn,40947,MENTEN Milan,24180,2,0,niet verkocht
2,1.1,Le Samyn,40947,HOFSTETTER Hugo,22702,0.3,0,Albert
3,1.1,Le Samyn,40947,THEUNS Edward,16697,0.1,0,Harry
1,2.WT3,"UAE Tour, General classification",41016,EVENEPOEL Remco,28377,5,50,Roy
2,2.WT3,"UAE Tour, General classification",41016,PLAPP Lucas,29787,2,35,Vel
3,2.WT3,"UAE Tour, General classification",41016,YATES Adam,18975,1,25,Paul
4,2.WT3,"UAE Tour, General classification",41016,BILBAO LOPEZ DE ARMENTIA Pello,17881,0,20,Jan
5,2.WT3,"UAE Tour, General classification",41016,KUSS Sepp,25653,0,18,Nicky
6,2.WT3,"UAE Tour, General classification",41016,POELS Wout,7751,0,16,Roy
7,2.WT3,"UAE Tour, General classification",41016,TIBERI Antonio,30649,0,14,niet verkocht
8,2.WT3,"UAE Tour, General classification",41016,ZWIEHOFF Ben,31491,0,12,niet verkocht
9,2.WT3,"UAE Tour, General classification",41016,BUCHMANN Emanuel,18739,0,10,PB
10,2.WT3,"UAE Tour, General classification",41016,VANHOUCKE Harm,25652,0,8,niet verkocht
1,2.WT3s,"UAE Tour, Stage 7 : Al Ain - Jebel Hafeet",41015,YATES Adam,18975,0.5,0,Paul
1,2.WT3r,"UAE Tour, Points classification",41017,MERLIER Tim,17988,0.0,0,Wijnand
1,1.PS,Faun Drôme Classic,40945,PEREZ Anthony,17632,4,50,niet verkocht
2,1.PS,Faun Drôme Classic,40945,COSTA Rui Alberto Faria,6807,1,35,niet verkocht
3,1.PS,Faun Drôme Classic,40945,BAGIOLI Andrea,28452,0.5,25,Albert
4,1.PS,Faun Drôme Classic,40945,GAUDU David,24255,0,20,Nicky
5,1.PS,Faun Drôme Classic,40945,SIMMONS Quinn,30666,0,18,Bram
6,1.PS,Faun Drôme Classic,40945,SKJELMOSE JENSEN Mattias,30166,0,16,Kaspar
7,1.PS,Faun Drôme Classic,40945,ZIMMERMANN Georg,25165,0,14,niet verkocht
8,1.PS,Faun Drôme Classic,40945,CLARKE Simon,3366,0,12,PB
9,1.PS,Faun Drôme Classic,40945,STRONG Corbin,29492,0,10,PB
10,1.PS,Faun Drôme Classic,40945,GODON Dorian,25704,0,8,niet verkocht
1,1.PS,Kuurne - Brussel - Kuurne,40943,BENOOT Tiesj,21244,4,50,Paul
2,1.PS,Kuurne - Brussel - Kuurne,40943,VAN HOOYDONCK Nathan,22015,1,35,niet verkocht
3,1.PS,Kuurne - Brussel - Kuurne,40943,MOHORIC Matej,21145,0.5,25,Frank
4,1.PS,Kuurne - Brussel - Kuurne,40943,VAN DER HOORN Taco,19897,0,20,Nicky
5,1.PS,Kuurne - Brussel - Kuurne,40943,WELLENS Tim,16722,0,18,Albert
6,1.PS,Kuurne - Brussel - Kuurne,40943,LAPORTE Christophe,19953,0,16,Kaspar
7,1.PS,Kuurne - Brussel - Kuurne,40943,DE LIE Arnaud,32221,0,14,Wijnand
8,1.PS,Kuurne - Brussel - Kuurne,40943,MEEUS Jordi,26421,0,12,Vel
9,1.PS,Kuurne - Brussel - Kuurne,40943,JAKOBSEN Fabio,23426,0,10,Kaspar
10,1.PS,Kuurne - Brussel - Kuurne,40943,STUYVEN Jasper,18233,0,8,PB
1,2.1,"O Gran Camiño, General classification",41022,VINGEGAARD RASMUSSEN Jonas,25740,2,0,Arjan
2,2.1,"O Gran Camiño, General classification",41022,HERRADA LOPEZ Jesus,17534,0.3,0,Paul
3,2.1,"O Gran Camiño, General classification",41022,GUERREIRO Ruben Antonio Almeida,22683,0.1,0,Jan
1,2.1,"Tour du Rwanda, General classification",41008,MULUBRHAN Henok,28186,2,0,niet verkocht
2,2.1,"Tour du Rwanda, General classification",41008,CALZONI Walter,32557,0.3,0,niet verkocht
3,2.1,"Tour du Rwanda, General classification",41008,LECERF William Junior,32229,0.1,0,niet verkocht
1,2.1s,"O Gran Camiño, Stage 4 : Novo Milladoiro - Santiago de Compostela I.T.T.",41021,VINGEGAARD RASMUSSEN Jonas,25740,0.2,0,Arjan
1,2.1s,"Tour du Rwanda, Stage 8 : Kigali - Kigali",41007,MULUBRHAN Henok,28186,0.2,0,niet verkocht
1,1.WT2,Omloop Het Nieuwsblad,40942,VAN BAARLE Dylan,17794,10,50,Nicky
2,1.WT2,Omloop Het Nieuwsblad,40942,DE LIE Arnaud,32221,3,35,Wijnand
3,1.WT2,Omloop Het Nieuwsblad,40942,LAPORTE Christophe,19953,1,25,Kaspar
4,1.WT2,Omloop Het Nieuwsblad,40942,KRISTOFF Alexander,4179,0.5,20,Nicky
5,1.WT2,Omloop Het Nieuwsblad,40942,PIDCOCK Thomas,27708,0.2,18,Albert
6,1.WT2,Omloop Het Nieuwsblad,40942,BALLERINI Davide,22020,0,16,Harry
7,1.WT2,Omloop Het Nieuwsblad,40942,POLITT Nils,20847,0,14,Albert
8,1.WT2,Omloop Het Nieuwsblad,40942,PASQUALON Andrea,10220,0,12,niet verkocht
9,1.WT2,Omloop Het Nieuwsblad,40942,OLIVEIRA Rui Filipe Alves,24030,0,10,niet verkocht
10,1.WT2,Omloop Het Nieuwsblad,40942,VANMARCKE Sep,7728,0,8,Jan
1,2.WT3s,"UAE Tour, Stage 6 : Abu Dhabi - Abu Dhabi",41014,MERLIER Tim,17988,0.5,0,Wijnand
1,1.PS,Faun Ardèche Classic,40944,ALAPHILIPPE Julian,18610,4,50,Arjan
2,1.PS,Faun Ardèche Classic,40944,GAUDU David,24255,1,35,Nicky
3,1.PS,Faun Ardèche Classic,40944,SKJELMOSE JENSEN Mattias,30166,0.5,25,Kaspar
4,1.PS,Faun Ardèche Classic,40944,LAFAY Victor,26197,0,20,Jan
5,1.PS,Faun Ardèche Classic,40944,GREGOIRE Romain,32766,0,18,niet verkocht
6,1.PS,Faun Ardèche Classic,40944,GALL Felix,26383,0,16,niet verkocht
7,1.PS,Faun Ardèche Classic,40944,ROTA Lorenzo,21958,0,14,Paul
8,1.PS,Faun Ardèche Classic,40944,MARTIN Guillaume,19994,0,12,Jan
9,1.PS,Faun Ardèche Classic,40944,COSTA Rui Alberto Faria,6807,0,10,niet verkocht
10,1.PS,Faun Ardèche Classic,40944,LATOUR Pierre,20156,0,8,Kaspar
1,2.1s,"Tour du Rwanda, Stage 7 : Nyamata - Mont Kigali",41006,TAROZZI Manuele,29884,0.2,0,niet verkocht
1,2.1s,"O Gran Camiño, Stage 3 : Esgos -Rubia",41020,VINGEGAARD RASMUSSEN Jonas,25740,0.2,0,Arjan
1,NCT5,National Championships United Arab Emirates (Nazwa) I.T.T.,40931,ALKAABI Saif Mayouf,26445,0.5,0,niet verkocht
1,2.WT3s,"UAE Tour, Stage 5 : Al Marjan Island - Umm Al Quwain",41013,GROENEWEGEN Dylan,19238,0.5,0,Frank
1,2.1s,"O Gran Camiño, Stage 2 : Tui - A Guarda",41019,VINGEGAARD RASMUSSEN Jonas,25740,0.2,0,Arjan
1,2.1s,"Tour du Rwanda, Stage 6 : Rubavu - Gicumbi",41005,BADILATTI Matteo,24246,0.2,0,niet verkocht
1,2.WT3s,"UAE Tour, Stage 4 : Al Shindagha - Dubai Harbour",41012,MOLANO BENAVIDES Juan Sebastian,23463,0.5,0,PB
1,2.1s,"O Gran Camiño, Stage 1 : Muralla de Lugo - Sarria",41018,no result,13543,0.2,0,niet verkocht
1,2.1s,"Tour du Rwanda, Stage 5 : Rusizi - Rubavu (prov.)",41004,ORMISTON Callum,29773,0.2,0,niet verkocht
1,2.WT3s,"UAE Tour, Stage 3 : Fujairah - Jebel Jais (prov.)",41011,RUBIO REYES Einer Augusto,27024,0.5,0,Frank
1,2.1s,"Tour du Rwanda, Stage 4 : Musanze - Karongi (prov.)",41003,BONNET Thomas,32240,0.2,0,niet verkocht
