rank,category,racename,race_id,rider_name,rider_id,points,jpp,date
-3,GT2s,"Bergtrui na Giro dItalia, Stage 9 : Savignano sul Rubicone - Cesena I.T.T. (prov.)",41357,Bais Davide,28523,0.0,0,2023-05-14
1,2.PS,"Tour de Hongrie, General classification",41378,HIRSCHI Marc,26509,0.0,0,2023-05-14
2,2.PS,"Tour de Hongrie, General classification",41378,TULETT Ben,30630,0.0,0,2023-05-14
3,2.PS,"Tour de Hongrie, General classification",41378,VOISARD Yannis,27977,0.0,0,2023-05-14
4,2.PS,"Tour de Hongrie, General classification",41378,POOLE Max,32809,0.0,0,2023-05-14
5,2.PS,"Tour de Hongrie, General classification",41378,MONIQUET Sylvain,26331,0.0,0,2023-05-14
6,2.PS,"Tour de Hongrie, General classification",41378,ONLEY Oscar,31724,0.0,0,2023-05-14
7,2.PS,"Tour de Hongrie, General classification",41378,FABBRO Matteo,24806,0.0,0,2023-05-14
8,2.PS,"Tour de Hongrie, General classification",41378,BERNAL GOMEZ Egan Arley,24926,0.0,0,2023-05-14
9,2.PS,"Tour de Hongrie, General classification",41378,PIGANZOLI Davide,32232,0.0,0,2023-05-14
10,2.PS,"Tour de Hongrie, General classification",41378,BALDERSTONE ROUMENS Abel,34079,0.0,0,2023-05-14
1,2.PSs,"Tour de Hongrie, Stage 5 : Budapest - Budapest",41377,no result,13543,0.0,0,2023-05-14
1,1.1,Boucles de l'Aulne - Châteaulin,41324,VAN AVERMAET Greg,3333,0.0,0,2023-05-14
2,1.1,Boucles de l'Aulne - Châteaulin,41324,VERMEERSCH Florian,28127,0.0,0,2023-05-14
3,1.1,Boucles de l'Aulne - Châteaulin,41324,BARRENETXEA GOLZARRI Jon,31685,0.0,0,2023-05-14
1,NC5,National Championships Bolivia (Villazon) R.R. (prov.),41318,GONZALES SOTO Freddy,25689,0.0,0,2023-05-14
1,NC5,National Championships Uzbekistan (Bostonliq) R.R.,41463,KHALMURATOV Muradjan,1310,0.0,0,2023-05-14
1,NC5,National Championships El Salvador (San Salvador) R.R.,41317,JOYA Jose Dagoberto,23087,0.0,0,2023-05-14
1,NC5,National Championships Cyprus (Mathiatis) R.R.,41323,MATSANGOS Alexandros,28594,0.0,0,2023-05-14
1,GT2s,"Giro dItalia, Stage 8 : Terni - Fossombrone (prov.)",41356,HEALY Ben,28846,0.0,0,2023-05-13
-4,GT2s,"Leiderstrui na Giro dItalia, Stage 8 : Terni - Fossombrone (prov.)",41356,Leknessund Andreas,27653,0.0,0,2023-05-13
-1,GT2s,"Jongerentrui na Giro dItalia, Stage 8 : Terni - Fossombrone (prov.)",41356,Leknessund Andreas,27653,0.0,0,2023-05-13
-2,GT2s,"Puntentrui na Giro dItalia, Stage 8 : Terni - Fossombrone (prov.)",41356,Milan Jonathan,29359,0.0,0,2023-05-13
-3,GT2s,"Bergtrui na Giro dItalia, Stage 8 : Terni - Fossombrone (prov.)",41356,Bais Davide,28523,0.0,0,2023-05-13
1,2.PSs,"Tour de Hongrie, Stage 4 : Martonvasar - Dobogoko",41376,VOISARD Yannis,27977,0.0,0,2023-05-13
1,1.1,Tour du Finistère,41321,PENHOËT Paul,30686,0.0,0,2023-05-13
2,1.1,Tour du Finistère,41321,DUJARDIN Sandy,28583,0.0,0,2023-05-13
3,1.1,Tour du Finistère,41321,ZINGLE Axel,31263,0.0,0,2023-05-13
1,GT2s,"Giro dItalia, Stage 7 : Capua - Gran Sasso d'Italia (prov.)",41355,BAIS Davide,28523,0.0,0,2023-05-12
-4,GT2s,"Leiderstrui na Giro dItalia, Stage 7 : Capua - Gran Sasso d'Italia (prov.)",41355,Leknessund Andreas,27653,0.0,0,2023-05-12
-1,GT2s,"Jongerentrui na Giro dItalia, Stage 7 : Capua - Gran Sasso d'Italia (prov.)",41355,Leknessund Andreas,27653,0.0,0,2023-05-12
-2,GT2s,"Puntentrui na Giro dItalia, Stage 7 : Capua - Gran Sasso d'Italia (prov.)",41355,Milan Jonathan,29359,0.0,0,2023-05-12
-3,GT2s,"Bergtrui na Giro dItalia, Stage 7 : Capua - Gran Sasso d'Italia (prov.)",41355,Bais Davide,28523,0.0,0,2023-05-12
1,2.PSs,"Tour de Hongrie, Stage 3 : Kalosvar - Pecs",41375,HIRSCHI Marc,26509,0.0,0,2023-05-12
1,NCT5,National Championships Bolivia (Villazon) I.T.T.,41319,MOYATA CRUZ Eduardo Edwin,29649,0.0,0,2023-05-12
1,XX,Southeast Asian Games (Siem Reap) R.R.,41460,MAZUKI Nur Amirull Fakhruddin,18131,0.0,0,2023-05-12
2,XX,Southeast Asian Games (Siem Reap) R.R.,41460,CAHYADI Aiman,20954,0.0,0,2023-05-12
3,XX,Southeast Asian Games (Siem Reap) R.R.,41460,ORANZA Ronald Nozuelo,21183,0.0,0,2023-05-12
4,XX,Southeast Asian Games (Siem Reap) R.R.,41460,NGUYEN Hoang Sang,20113,0.0,0,2023-05-12
5,XX,Southeast Asian Games (Siem Reap) R.R.,41460,LIPHONGYU Navuti,16609,0.0,0,2023-05-12
6,XX,Southeast Asian Games (Siem Reap) R.R.,41460,YEO Boon Kiak,20401,0.0,0,2023-05-12
7,XX,Southeast Asian Games (Siem Reap) R.R.,41460,PHOUNSAVATH DESTRIBOIS Alex Ariya,16649,0.0,0,2023-05-12
8,XX,Southeast Asian Games (Siem Reap) R.R.,41460,CHAIYASOMBAT Thanakhan,28399,0.0,0,2023-05-12
9,XX,Southeast Asian Games (Siem Reap) R.R.,41460,SETIAWAN Odie Purnomo,24100,0.0,0,2023-05-12
10,XX,Southeast Asian Games (Siem Reap) R.R.,41460,QUANG Van Cuong,26483,0.0,0,2023-05-12
1,GT2s,"Giro dItalia, Stage 6 : Napoli - Napoli (prov.)",41354,PEDERSEN Mads,21992,0.0,0,2023-05-11
-4,GT2s,"Leiderstrui na Giro dItalia, Stage 6 : Napoli - Napoli (prov.)",41354,Leknessund Andreas,27653,0.0,0,2023-05-11
-1,GT2s,"Jongerentrui na Giro dItalia, Stage 6 : Napoli - Napoli (prov.)",41354,Leknessund Andreas,27653,0.0,0,2023-05-11
-2,GT2s,"Puntentrui na Giro dItalia, Stage 6 : Napoli - Napoli (prov.)",41354,Milan Jonathan,29359,0.0,0,2023-05-11
-3,GT2s,"Bergtrui na Giro dItalia, Stage 6 : Napoli - Napoli (prov.)",41354,Pinot Thibaut,13080,0.0,0,2023-05-11
1,2.PSs,"Tour de Hongrie, Stage 2 : Zalaegerszeg - Keszthely (prov.)",41374,JAKOBSEN Fabio,23426,0.0,0,2023-05-11
1,GT2s,"Giro dItalia, Stage 5 : Atripalda - Salerno (prov.)",41353,GROVES Kaden,26637,0.0,0,2023-05-10
-4,GT2s,"Leiderstrui na Giro dItalia, Stage 5 : Atripalda - Salerno (prov.)",41353,Leknessund Andreas,27653,0.0,0,2023-05-10
-1,GT2s,"Jongerentrui na Giro dItalia, Stage 5 : Atripalda - Salerno (prov.)",41353,Leknessund Andreas,27653,0.0,0,2023-05-10
-2,GT2s,"Puntentrui na Giro dItalia, Stage 5 : Atripalda - Salerno (prov.)",41353,Milan Jonathan,29359,0.0,0,2023-05-10
-3,GT2s,"Bergtrui na Giro dItalia, Stage 5 : Atripalda - Salerno (prov.)",41353,Pinot Thibaut,13080,0.0,0,2023-05-10
1,2.PSs,"Tour de Hongrie, Stage 1 : Szentgotthard - Szentgotthard (prov.)",41373,GROENEWEGEN Dylan,19238,0.0,0,2023-05-10
1,NCT5,National Championships Cyprus (Dasaki Achnas) I.T.T.,41322,MILTIADIS Andreas,22735,0.0,0,2023-05-10
1,GT2s,"Giro dItalia, Stage 4 : Venosa - Lago Laceno (prov.)",41352,PARET-PEINTRE Aurélien,24110,0.0,0,2023-05-09
-4,GT2s,"Leiderstrui na Giro dItalia, Stage 4 : Venosa - Lago Laceno (prov.)",41352,Leknessund Andreas,27653,0.0,0,2023-05-09
-1,GT2s,"Jongerentrui na Giro dItalia, Stage 4 : Venosa - Lago Laceno (prov.)",41352,Leknessund Andreas,27653,0.0,0,2023-05-09
-2,GT2s,"Puntentrui na Giro dItalia, Stage 4 : Venosa - Lago Laceno (prov.)",41352,Milan Jonathan,29359,0.0,0,2023-05-09
-3,GT2s,"Bergtrui na Giro dItalia, Stage 4 : Venosa - Lago Laceno (prov.)",41352,Pinot Thibaut,13080,0.0,0,2023-05-09
1,GT2s,"Giro dItalia, Stage 3 : Vasto - Melfi (prov.)",41351,MATTHEWS Michael,13066,0.0,0,2023-05-08
-4,GT2s,"Leiderstrui na Giro dItalia, Stage 3 : Vasto - Melfi (prov.)",41351,Evenepoel Remco,28377,0.0,0,2023-05-08
-1,GT2s,"Jongerentrui na Giro dItalia, Stage 3 : Vasto - Melfi (prov.)",41351,Evenepoel Remco,28377,0.0,0,2023-05-08
-2,GT2s,"Puntentrui na Giro dItalia, Stage 3 : Vasto - Melfi (prov.)",41351,Milan Jonathan,29359,0.0,0,2023-05-08
-3,GT2s,"Bergtrui na Giro dItalia, Stage 3 : Vasto - Melfi (prov.)",41351,Pinot Thibaut,13080,0.0,0,2023-05-08
1,GT2s,"Giro dItalia, Stage 2 : Teramo - San Salvo (prov.)",41350,MILAN Jonathan,29359,0.0,0,2023-05-07
-4,GT2s,"Leiderstrui na Giro dItalia, Stage 2 : Teramo - San Salvo (prov.)",41350,Evenepoel Remco,28377,0.0,0,2023-05-07
-1,GT2s,"Jongerentrui na Giro dItalia, Stage 2 : Teramo - San Salvo (prov.)",41350,Evenepoel Remco,28377,0.0,0,2023-05-07
-2,GT2s,"Puntentrui na Giro dItalia, Stage 2 : Teramo - San Salvo (prov.)",41350,Milan Jonathan,29359,0.0,0,2023-05-07
-3,GT2s,"Bergtrui na Giro dItalia, Stage 2 : Teramo - San Salvo (prov.)",41350,Lapeira Paul,30615,0.0,0,2023-05-07
1,1.PS,Tro-Bro Léon,41314,NIZZOLO Giacomo,13863,0.0,0,2023-05-07
2,1.PS,Tro-Bro Léon,41314,DE LIE Arnaud,32221,0.0,0,2023-05-07
3,1.PS,Tro-Bro Léon,41314,EEKHOFF Nils,26429,0.0,0,2023-05-07
4,1.PS,Tro-Bro Léon,41314,FINE Eddy,29886,0.0,0,2023-05-07
5,1.PS,Tro-Bro Léon,41314,TILLER Rasmus Fossum,25623,0.0,0,2023-05-07
6,1.PS,Tro-Bro Léon,41314,VENTURINI Clément,21428,0.0,0,2023-05-07
7,1.PS,Tro-Bro Léon,41314,PICHON Laurent,14296,0.0,0,2023-05-07
8,1.PS,Tro-Bro Léon,41314,VERMEERSCH Florian,28127,0.0,0,2023-05-07
9,1.PS,Tro-Bro Léon,41314,GACHIGNARD Thomas,32640,0.0,0,2023-05-07
10,1.PS,Tro-Bro Léon,41314,WATSON Samuel,32161,0.0,0,2023-05-07
1,NCT5,National Championships El Salvador (San Luis Talpa) I.T.T.,41316,GUARDADO Gregory,33760,0.0,0,2023-05-07
1,GT2s,"Giro dItalia, Stage 1 : Fossacesia Marina - Ortona I.T.T. (prov.)",41349,EVENEPOEL Remco,28377,0.0,0,2023-05-06
-4,GT2s,"Leiderstrui na Giro dItalia, Stage 1 : Fossacesia Marina - Ortona I.T.T. (prov.)",41349,Evenepoel Remco,28377,0.0,0,2023-05-06
-1,GT2s,"Jongerentrui na Giro dItalia, Stage 1 : Fossacesia Marina - Ortona I.T.T. (prov.)",41349,Evenepoel Remco,28377,0.0,0,2023-05-06
-2,GT2s,"Puntentrui na Giro dItalia, Stage 1 : Fossacesia Marina - Ortona I.T.T. (prov.)",41349,Evenepoel Remco,28377,0.0,0,2023-05-06
-3,GT2s,"Bergtrui na Giro dItalia, Stage 1 : Fossacesia Marina - Ortona I.T.T. (prov.)",41349,Geoghegan Hart Tao,22018,0.0,0,2023-05-06
1,1.PS,GP de Plumelec-Morbihan,41310,DE LIE Arnaud,32221,0.0,0,2023-05-06
2,1.PS,GP de Plumelec-Morbihan,41310,GREGOIRE Romain,32766,0.0,0,2023-05-06
3,1.PS,GP de Plumelec-Morbihan,41310,TILLER Rasmus Fossum,25623,0.0,0,2023-05-06
4,1.PS,GP de Plumelec-Morbihan,41310,AULAR SANABRIA Orluis Alberto,24326,0.0,0,2023-05-06
5,1.PS,GP de Plumelec-Morbihan,41310,VENTURINI Clément,21428,0.0,0,2023-05-06
6,1.PS,GP de Plumelec-Morbihan,41310,BURGAUDEAU Mathieu,27151,0.0,0,2023-05-06
7,1.PS,GP de Plumelec-Morbihan,41310,FEDELI Alessandro,24807,0.0,0,2023-05-06
8,1.PS,GP de Plumelec-Morbihan,41310,FINE Eddy,29886,0.0,0,2023-05-06
9,1.PS,GP de Plumelec-Morbihan,41310,ZINGLE Axel,31263,0.0,0,2023-05-06
10,1.PS,GP de Plumelec-Morbihan,41310,CARDIS Romain,19112,0.0,0,2023-05-06
1,2.1,"Tour of Hellas, General classification",41342,LEITAO Iuri Gabriel Dantas,31829,0.0,0,2023-05-06
2,2.1,"Tour of Hellas, General classification",41342,GATE Aaron,13153,0.0,0,2023-05-06
3,2.1,"Tour of Hellas, General classification",41342,ANIOLKOWSKI Stanislaw,24940,0.0,0,2023-05-06
