2021,4.03,CC Africa Mixed Relay,15151,CCTT,C. Oberholzer,89513
2022,25.03,CC Africa Mixed Relay,15151,CCTT,A. De Comarmond,156483
2023,10.02,CC Africa Mixed Relay,15151,CCTT,A. Halbwachs,92488
2021,17.1,Veneto Classic,15208,1.1,S. Battistella,48461
2022,16.1,Veneto Classic,15208,1.1,M. Hirschi,46163
2018,09.08-12.08,SAZKA Tour,15209,2.1,R. Zoidl,2305
2019,15.08-18.08,SAZKA Tour,15209,2.1,D. Impey,706
2020,06.08-09.08,SAZKA Tour,15209,2.1,D. Howson,6410
2021,05.08-08.08,SAZKA Tour,15209,2.1,F. Zana,66439
2022,04.08-07.08,SAZKA Tour,15209,2.1,L. Rota,27275
2022,14.02,Jaén Paraiso Interior,16519,1.1,A. Lutsenko,6230
2023,13.02,Jaén Paraiso Interior,16519,1.1,T. Pogacar,45992
2022,24.02-27.02,Gran Camiño,16526,2.1,A. Valverde,38
2023,23.02-26.02,Gran Camiño,16526,2.1,J. Vingegaard,38195
2022,8.07,CC Europe Mixed Relay-U23,18280,CCUT,T. Buck-Gramcko,96163
2022,11.08,Islamic Solidarity Games ITT,18592,RCTT,A. Madan,115016
2022,13.08,Islamic Solidarity Games RR,18601,RCRR,M. Ganjkhanlou,41146
2023,10.02,Muscat Classic,18946,1.1,J. Biermans,16787
2023,12.02,Figueira Champions Classic,18947,1.1,C. Pedersen,37219
2018,9.02,CC Asia ITT-M35-39,19308,CCTT,R. Widhijanto,70307
2019,25.04,CC Asia ITT-M35-39,19308,CCTT,A. Dymovskikh,11760
2018,9.02,CC Asia ITT-M40-44,19309,CCTT,N. Abdul Aziz,134030
2019,25.04,CC Asia ITT-M40-44,19309,CCTT,G. Krupyakov,202476
2019,25.04,CC Asia ITT-M45-49,19310,CCTT,P. Khuyagt,68935
2023,9.02,CC Africa ITT-U23,20310,CCUT,K. Rogora,169736
